"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0003013","circulatory system process","78/2359","495/23210",6.04486366275708e-05,0.000496801909769763,0.00031041426718012,"Nos2/Ptgs2/Cd38/Met/Sod2/Jak2/Gas6/Edn1/Rgs2/Tnf/Ptgs1/Adora2b/Adora2a/Ier3/Pde5a/Cxcr4/Gch1/Zc3h12a/Add3/Stat1/Agtrap/Hrh2/Pparg/P2ry1/Icam1/Pde4b/Ptprm/Epas1/Lrp5/Adra1a/Ptpro/P2ry2/Psen2/Kdr/Src/Adrb2/Htr2a/Hmox1/Kcne3/Agrn/Ccl4/Ptger3/Emp2/Mdm2/Akap6/Bbs4/Nampt/Klk1b4/Hif1a/Cd36/Dock4/Atp1a3/Id2/Fli1/Klk1b11/Alox5/Ptger2/S100a1/Acvrl1/Klk1b1/Nup155/Vegfb/Scn3b/Pik3r1/Trpv4/Per2/Tbxas1/Slc6a4/Gclm/Nr3c1/Htr2b/Kcnk6/Atg5/Smad6/Atp1a1/Kat2b/Mecp2/Fshr",78
"BP","GO:0010565","regulation of cellular ketone metabolic process","28/2359","127/23210",6.25811004874063e-05,0.000513626058024879,0.000320926416084624,"Ptgs2/Slc7a11/Fabp3/Nr1h3/Il1b/Pparg/Anxa1/Dgat2/Pla2g4a/Prkag2/Nr4a3/Stard4/Rest/Cacna1a/Comt/Dab2/Fh1/Eif6/Dbi/Mid1ip1/Elovl5/Scap/Abcd2/Prkce/Nfe2l1/Rdh10/Pdk1/Lpgat1",28
"BP","GO:1903321","negative regulation of protein modification by small protein conjugation or removal","21/2359","83/23210",6.28180370610391e-05,0.000514868271061596,0.000321702581880067,"Isg15/Gbp4/Parp10/Tnfaip3/N4bp1/Fbxo5/Ivns1abp/Mad2l1/Tspo/Psen2/Rpl5/Trim21/Dtx3l/Rps7/Rpl11/Prmt3/Prkce/Per2/Rpl23/Psen1/Atg5",21
"BP","GO:0044282","small molecule catabolic process","54/2359","311/23210",6.36301517099033e-05,0.000520814956036433,0.00032541821948595,"Nos2/Cyp27a1/Enpp4/Adhfe1/Arg2/Abhd3/Upp1/Oxct1/Lpin1/Pgm2/Lrp5/Shmt2/Asrgl1/Hprt/Pnp/Npl/Acat1/Cemip2/Crot/Esd/Gcsh/Hadh/Acot2/Acaa2/Kmo/Csad/Ppat/Qdpr/Hsd17b4/Sord/Hdc/Dbi/Gnpda1/Nagk/Tha1/Adal/Glo1/Auh/Gusb/Abcd2/Oat/Hadhb/Fah/Hk1/Gls/Phyh/Idnk/Tpi1/Pex7/Khk/Cyp39a1/Arg1/Acoxl/Acat2",54
"BP","GO:0042180","cellular ketone metabolic process","38/2359","195/23210",6.41837228873352e-05,0.000524632169687783,0.00032780331011252,"Ptgs2/Slc7a11/Fabp3/Nr1h3/Il1b/Oxct1/Pparg/Coq8a/Dhrs9/Anxa1/Dgat2/Pla2g4a/Prkag2/Nr4a3/Stard4/Rest/Cacna1a/Comt/Kmo/Dab2/Fh1/Coq10b/Eif6/Slc37a2/Dbi/Glo1/Mid1ip1/Elovl5/Scap/Abcd2/Prkce/Stard3/Nfe2l1/Rdh10/Pdk1/Lpgat1/Nmt1/Dhrs4",38
"BP","GO:0006401","RNA catabolic process","44/2359","238/23210",6.65563650419661e-05,0.000543287777601721,0.000339459800849619,"Isg20/Tnfrsf1b/Slfn8/Helz2/Zc3h12a/Zfp36l1/Smg9/Mov10/Nanos1/Plekhn1/Dicer1/Zhx2/Dna2/Fen1/Npm1/Dcp1a/Tent4a/Smg7/Zc3hav1/Samd4b/Zfp36l2/Rnaseh2a/Rnaseh2c/Exosc8/Lsm2/Rida/Smg5/Alkbh5/Hnrnpa0/Zfp36/Lrpprc/Auh/Oas2/Myd88/Eif3e/Slc11a1/Dis3/Ago4/Dhx34/Pan2/Gtpbp2/Hnrnpr/Thrap3/Pabpc4",44
"BP","GO:0001916","positive regulation of T cell mediated cytotoxicity","15/2359","49/23210",6.71311065731382e-05,0.000544100312290091,0.000339967492859027,"H2-M2/H2-T10/H2-Q4/H2-T24/Pvr/Nectin2/Gm8909/H2-T23/Pnp/Il12b/H2-Q2/H2-M3/H2-Q10/Tap2/H2-Q1",15
"BP","GO:0002279","mast cell activation involved in immune response","15/2359","49/23210",6.71311065731382e-05,0.000544100312290091,0.000339967492859027,"Rasgrp1/Adora2b/Fgr/Il4ra/Hmox1/Syk/Stxbp1/Rac2/Nr4a3/Cd300a/D6Wsu163e/Rabgef1/Unc13d/Milr1/Lyn",15
"BP","GO:0002448","mast cell mediated immunity","15/2359","49/23210",6.71311065731382e-05,0.000544100312290091,0.000339967492859027,"Rasgrp1/Adora2b/Fgr/Il4ra/Hmox1/Syk/Stxbp1/Rac2/Nr4a3/Cd300a/D6Wsu163e/Rabgef1/Unc13d/Milr1/Lyn",15
"BP","GO:0043300","regulation of leukocyte degranulation","15/2359","49/23210",6.71311065731382e-05,0.000544100312290091,0.000339967492859027,"Adora2b/Fgr/Lgals9/Il4ra/Hmox1/Syk/Stxbp1/Rac2/Cd300a/D6Wsu163e/Ccr2/Rabgef1/Pram1/Unc13d/Lyn",15
"BP","GO:0002716","negative regulation of natural killer cell mediated immunity","9/2359","20/23210",6.73794435931046e-05,0.000544100312290091,0.000339967492859027,"Serpinb9/Havcr2/Lgals9/Tap1/Sh2d1b1/H2-T23/H2-M3/Tap2/Sh2d1b2",9
"BP","GO:0060252","positive regulation of glial cell proliferation","9/2359","20/23210",6.73794435931046e-05,0.000544100312290091,0.000339967492859027,"Il6/Tnf/Il1b/Myc/Tspo/Lta/Etv5/Ppp1cc/Lyn",9
"BP","GO:0070498","interleukin-1-mediated signaling pathway","9/2359","20/23210",6.73794435931046e-05,0.000544100312290091,0.000339967492859027,"Il6/Il1rn/Il1r1/Il1a/Irak3/Irak2/Rps6ka5/Traf6/Vrk2",9
"BP","GO:1905153","regulation of membrane invagination","9/2359","20/23210",6.73794435931046e-05,0.000544100312290091,0.000339967492859027,"C3/Siglece/Trem2/Fcgr1/Pparg/Cd300a/Cd36/Stap1/Syt11",9
"BP","GO:0002544","chronic inflammatory response","8/2359","16/23210",6.83791045298354e-05,0.000551432564144088,0.000344548867328972,"Tnf/Adora2b/Tnfaip3/Cebpb/Pde5a/Lta/Il10/Unc13d",8
"BP","GO:0046849","bone remodeling","24/2359","102/23210",6.90844722651982e-05,0.000556375080518651,0.000347637075261076,"Cd38/Il6/Trf/Acp5/Tmem64/Fcgr4/Tfrc/S1pr1/Snx10/Lrp5/Src/Adrb2/Syk/Dcstamp/Rac2/Enpp1/Lrp6/Ltbp3/Car2/Ptk2b/Traf6/Rassf2/Suco/Fshr",24
"BP","GO:0046434","organophosphate catabolic process","40/2359","210/23210",7.10248611201961e-05,0.000571237385693984,0.000356923415508331,"Nupr1/Ier3/Pde5a/Upp1/Myc/Smpdl3b/Entpd1/Prdx6/Napepld/Pla2g15/Gpd2/Slc2a6/Hk2/Idh1/Htr2a/Hprt/Pla2g4a/Acat1/Dnph1/Eno2/Prkag2/Samhd1/Angptl3/Enpp1/Hif1a/Stat3/Fhit/Eif6/Prxl2c/Nudt7/Pld1/Hk1/Pgk1/Itpa/Abhd12/Tpi1/Khk/Psen1/Nt5m/Pgam1",40
"BP","GO:0061098","positive regulation of protein tyrosine kinase activity","14/2359","44/23210",7.28404024502084e-05,0.000584277148187271,0.000365070985473255,"Gas6/Fcgr1/Cass4/Adra1a/Ncapg2/Agrn/Gprc5b/Stap1/Hsph1/Dlg4/Nedd9/Ptpn1/Epha4/Lrp8",14
"BP","GO:1905819","negative regulation of chromosome separation","14/2359","44/23210",7.28404024502084e-05,0.000584277148187271,0.000365070985473255,"Plk1/Bub1/Cenpe/Ndc80/Ttk/Stil/Fbxo5/Bub1b/Aurkb/Ccnb1/Mad2l1/Birc5/Gen1/Anapc15",14
"BP","GO:0018209","peptidyl-serine modification","58/2359","343/23210",7.4816228576541e-05,0.000599326805747631,0.000374474388179729,"Ptgs2/Il6/Met/Plk1/Dcn/Gas6/Mamdc2/Tnf/Cdk1/Pbk/Ttk/Tdgf1/Aurkb/Irgm2/Ccnb1/Poglut3/Ripk2/Rps6ka5/Chek2/Ppp1r15a/Src/Tgfbr2/Osm/Camk1/Syk/Mastl/Cdc7/Vrk1/Ikbke/Hcls1/Trim6/Csf3/Sgk1/Prkacb/Plcl2/Clspn/Ifnb1/Smyd3/Morc3/Csnk1g1/Hgf/Hpf1/Vrk3/Hax1/Bak1/Tbk1/Akt3/Vrk2/Cdk2/Mast1/Prkce/Hk1/Bcar3/Pdk1/Map4k1/Rassf2/Pak1/Poglut2",58
"BP","GO:0001773","myeloid dendritic cell activation","12/2359","34/23210",7.62977741603437e-05,0.000608515764551963,0.000380215879621896,"Slamf1/Batf/Batf2/Havcr2/Tgfbr2/Tnfsf9/Dcstamp/Il10/Traf6/Pycard/Irf4/Psen1",12
"BP","GO:0050716","positive regulation of interleukin-1 secretion","12/2359","34/23210",7.62977741603437e-05,0.000608515764551963,0.000380215879621896,"Nod2/Ripk2/Casp4/Nlrp1b/Casp1/Ccl3/Panx1/Ifnar1/Gsdmd/Lpl/Pycard/Hk1",12
"BP","GO:0060251","regulation of glial cell proliferation","13/2359","39/23210",7.63679192547759e-05,0.000608515764551963,0.000380215879621896,"Il6/Tnf/Fas/Il1b/Myc/Tspo/Dicer1/Idh2/Lta/Etv5/Ppp1cc/Notch1/Lyn",13
"BP","GO:0071174","mitotic spindle checkpoint","13/2359","39/23210",7.63679192547759e-05,0.000608515764551963,0.000380215879621896,"Plk1/Bub1/Cenpe/Ndc80/Ttk/Stil/Bub1b/Aurkb/Ccnb1/Mad2l1/Birc5/Gen1/Anapc15",13
"BP","GO:0045598","regulation of fat cell differentiation","29/2359","135/23210",7.68104542539933e-05,0.000611232397873047,0.000381913300112796,"Ptgs2/Sod2/Tnf/Cebpb/Zc3h12a/Tmem64/Zfp36l1/Pparg/Ddit3/Lpin1/Napepld/Jdp2/Lrp5/Htr2a/Enpp1/Cebpa/Zfp36l2/Lrp6/Alms1/Id2/Uchl3/Zfp36/Cmklr1/Lpl/Gdf3/Trpv4/Zbtb7b/Asxl1/Sort1",29
"BP","GO:0030258","lipid modification","41/2359","218/23210",7.81038062697534e-05,0.000620703432653681,0.000387831039684752,"Socs3/Plpp1/Socs1/Fabp3/Dgkd/Efr3b/Pparg/Plpp3/Gbgt1/Pla2g7/Dgat2/Ggta1/Soat2/Acat1/Plpp2/Crot/Nr4a3/Stard4/Tmem150a/Hadh/Socs2/Acaa2/Hsd17b4/Cd36/Pi4k2b/Agk/Plppr2/Por/Dbi/Auh/Abcd2/Pik3r1/Hadhb/Mtm1/Dgkh/Dgkz/Phyh/Pex7/Ttc7/Acoxl/Acat2",41
"BP","GO:0031330","negative regulation of cellular catabolic process","45/2359","247/23210",7.94214753519887e-05,0.00063034247456143,0.000393853754314611,"Hp/Nupr1/Pbk/Tnfaip3/Timp2/Timp1/N4bp1/Ier3/Trem2/Ric1/Tspo/Adra1a/Pml/Psen2/Hfe/Dicer1/Hmox1/Rpl5/Ptpn22/Usp25/Tent4a/Rps7/Nampt/Rpl11/Il10/Stat3/Fhit/Hnrnpa0/Zfp36/Dbi/Chmp4b/Derl2/Lrpprc/Myd88/Slc11a1/Atraid/Epha4/Mtm1/Dab2ip/Htr2b/Dhx34/Styx/Rpl23/Psen1/Thrap3",45
"BP","GO:0061982","meiosis I cell cycle process","26/2359","116/23210",8.43002807297334e-05,0.000666739405227121,0.000416595467536753,"Plk1/Majin/Mybl1/Fbxo5/Cdc25b/Brca2/Top2a/Aurka/Rad51/Rad54l/Rad51c/Topbp1/Fancd2/Sgo2a/Dnmt3l/Eme1/Ndc1/Fancm/Syce2/Brip1/Cpeb1/Msh6/Rmi1/Ago4/Cdc25c/Meikin",26
"BP","GO:1903052","positive regulation of proteolysis involved in cellular protein catabolic process","26/2359","116/23210",8.43002807297334e-05,0.000666739405227121,0.000416595467536753,"Plk1/Rnf144b/Nupr1/Trem2/Tmem67/Rnf19b/Hspa1a/Psmd10/Aurka/Smurf1/Psen2/Plk3/Rnf180/Mdm2/Ctsc/Atpif1/Dab2/Ccdc22/Nub1/Ptk2b/Edem2/Dab2ip/Rnf14/Atxn3/Psen1/Prkn",26
"BP","GO:0010812","negative regulation of cell-substrate adhesion","17/2359","61/23210",8.44507025902703e-05,0.000666739405227121,0.000416595467536753,"Mmp14/Thbs1/Arhgap6/Mmp12/Dusp22/Src/Gcnt2/Lgals1/Lrp1/Bcar1/Bcl6/Acvrl1/Rasa1/Rcc2/Pik3r1/Notch1/Serpine1",17
"BP","GO:0045600","positive regulation of fat cell differentiation","17/2359","61/23210",8.44507025902703e-05,0.000666739405227121,0.000416595467536753,"Ptgs2/Cebpb/Zc3h12a/Tmem64/Zfp36l1/Pparg/Napepld/Lrp5/Htr2a/Cebpa/Id2/Uchl3/Zfp36/Cmklr1/Lpl/Gdf3/Zbtb7b",17
"BP","GO:0030865","cortical cytoskeleton organization","15/2359","50/23210",8.69570951973621e-05,0.000684730215585511,0.000427836576122596,"Kif23/Anln/Ect2/Tnf/Racgap1/Actn1/Ezr/Wipf2/Plek/Ppp2r3c/Cit/Fmnl1/Trpv4/Nckap1/Strip1",15
"BP","GO:0071622","regulation of granulocyte chemotaxis","15/2359","50/23210",8.69570951973621e-05,0.000684730215585511,0.000427836576122596,"Ccl5/Slamf1/Bst1/Edn1/Thbs1/Il1b/Csf1/Nod2/Ccl2/Rac2/C1qbp/Sell/Cmklr1/C5ar2/Trpv4",15
"BP","GO:0010640","regulation of platelet-derived growth factor receptor signaling pathway","10/2359","25/23210",8.96174782553493e-05,0.000703836487185615,0.000439774652810021,"Lox/Src/Glrx/Lrp1/Ptgir/Hip1/Ptpn2/Hgs/Phf14/Fshr",10
"BP","GO:0150077","regulation of neuroinflammatory response","10/2359","25/23210",8.96174782553493e-05,0.000703836487185615,0.000439774652810021,"Ptgs2/Tnfrsf1b/Nupr1/Cst7/Trem2/Pparg/Ctsc/Stap1/Cd200r1/Cd200",10
"BP","GO:0006986","response to unfolded protein","25/2359","110/23210",9.01976168494633e-05,0.000707469182485491,0.000442044451752465,"Thbs1/Daxx/Hspa1a/Ero1l/Ddit3/Ppp1r15a/Atf4/Hspa4l/Serp1/Atf3/Hsph1/Derl2/Ficd/Eif2ak2/Bak1/Ptpn1/Rhbdd1/Syvn1/Pacrg/Faf2/Edem2/Pik3r1/Dab2ip/Ptpn2/Dnajb9",25
"BP","GO:0034502","protein localization to chromosome","21/2359","85/23210",9.11674920514007e-05,0.000713216686841647,0.000445635636322705,"Plk1/Cdk1/Cenpa/Knl1/Ndc80/Ttk/Daxx/Bub1b/Aurkb/Brca2/Esco2/Pml/Mrnip/Cenpq/Cdca5/Rpa2/Rcc2/Mcm8/Parp3/Msh2/Cct5",21
"BP","GO:0051384","response to glucocorticoid","21/2359","85/23210",9.11674920514007e-05,0.000713216686841647,0.000445635636322705,"Il6/Jak2/Il1rn/Tnf/Fas/Sult1a1/Zfp36l1/Anxa1/Fbxo32/Rest/Anxa3/Il10/Zfp36l2/Sgk1/Ifnb1/Smyd3/Zfp36/Pik3r1/Sstr5/Nr3c1/Npas4",21
"BP","GO:0032890","regulation of organic acid transport","20/2359","79/23210",9.2254829952239e-05,0.000720785788302169,0.000450365000354676,"Il1rn/Edn1/Rgs2/Tnf/Fabp3/Adora2a/Arg2/Thbs1/Il1a/Il1b/Hrh2/P2ry2/Syk/Stxbp1/Kmo/Per2/Slc36a2/Nr3c1/Arg1/Psen1",20
"BP","GO:0045055","regulated exocytosis","46/2359","256/23210",9.37163568935056e-05,0.000731254997498482,0.000456906424283854,"Rasgrp1/Stx11/Adora2b/Adora2a/Fgr/Rab11fip1/P2ry1/Lgals9/Adra1a/Il4ra/Ppfia3/Stxbp3/P2ry2/Adrb2/Htr2a/Hmox1/Syk/Stxbp1/Rac2/Nr4a3/Syngr1/Rest/Cacna1a/Apba1/Anxa3/Cd300a/Rims3/Plek/D6Wsu163e/Ccr2/Scamp5/Syp/Ncs1/Stx3/Syt11/Rabgef1/Pram1/Syt12/Notch1/Prkce/Unc13d/Milr1/Mical1/Syt13/Psen1/Lyn",46
"BP","GO:0051402","neuron apoptotic process","51/2359","293/23210",9.39076535308776e-05,0.000731798502126632,0.000457246019578353,"Sod2/Jak2/Tnf/Mef2c/Adora2a/Cebpb/Fas/Il1b/Kif14/Egln3/Ddit3/Ccl12/Birc5/Kdr/Kdm2b/Hmox1/Usp53/Nqo2/Agrn/Stxbp1/Npm1/Nr4a3/Bnip3/Lrp1/Cacna1a/Atf4/Nlrp1b/Atp7a/Nr4a2/Six1/Hif1a/Mybl2/Nqo1/Hsph1/Clcf1/Ccl3/Ptk2b/Cit/Rapsn/Draxin/Nes/Casp2/Vegfb/Aifm1/Msh2/Gclm/Nr3c1/Psen1/Prkn/Mecp2/Casp7",51
"BP","GO:0001774","microglial cell activation","14/2359","45/23210",9.59132764877334e-05,0.000743575091946139,0.000464604327642019,"Jak2/Tnf/Cst7/Trem2/Pparg/Tlr1/Tlr3/Ifngr2/Ctsc/Nampt/C1qa/Casp1/Stap1/Ifngr1",14
"BP","GO:0002269","leukocyte activation involved in inflammatory response","14/2359","45/23210",9.59132764877334e-05,0.000743575091946139,0.000464604327642019,"Jak2/Tnf/Cst7/Trem2/Pparg/Tlr1/Tlr3/Ifngr2/Ctsc/Nampt/C1qa/Casp1/Stap1/Ifngr1",14
"BP","GO:0030890","positive regulation of B cell proliferation","14/2359","45/23210",9.59132764877334e-05,0.000743575091946139,0.000464604327642019,"Cd38/Bst1/Cd40/Mef2c/Peli1/Gpr183/Tfrc/Vav3/Slc39a10/Bcl6/Clcf1/Ticam1/Nfatc2/Cdkn1a",14
"BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","14/2359","45/23210",9.59132764877334e-05,0.000743575091946139,0.000464604327642019,"Plk1/Bub1/Cenpe/Ndc80/Ttk/Stil/Fbxo5/Bub1b/Aurkb/Ccnb1/Mad2l1/Birc5/Gen1/Anapc15",14
"BP","GO:0044773","mitotic DNA damage checkpoint","16/2359","56/23210",9.78505470005074e-05,0.000756643818451225,0.000472769995046424,"Cdk1/Ier3/Blm/Pml/Chek2/Mrnip/Mdm2/Eme1/Clspn/Rpa2/Casp2/Dgkz/Tipin/Msh2/Xpc/Cdkn1a",16
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","16/2359","56/23210",9.78505470005074e-05,0.000756643818451225,0.000472769995046424,"Plk1/Bub1/Cenpe/Ndc80/Ttk/Stil/Fbxo5/Bub1b/Aurkb/Ccnb1/Mad2l1/Birc5/Cdc6/Gen1/Anapc15/Anapc11",16
"BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","11/2359","30/23210",0.000101862546477958,0.000785647537963329,0.000490892244902549,"Gas6/Traf2/Casp4/Rffl/Syk/H2bc21/Casp1/Pycard/Ptpn2/Prkn/Pias4",11
"BP","GO:0061082","myeloid leukocyte cytokine production","11/2359","30/23210",0.000101862546477958,0.000785647537963329,0.000490892244902549,"Gas6/Ddx58/Irak3/Hmox1/Nr4a3/Gprc5b/Cd36/Bcl6/Ticam1/H2-M3/Rtn4",11
"BP","GO:0032620","interleukin-17 production","13/2359","40/23210",0.000102673808358468,0.000790691479249524,0.000494043825657904,"Il6/Tnfsf4/Arg2/Slamf6/Nod2/Osm/Il12b/Ly9/Il15/Myd88/Arid5a/Zbtb7b/Vsir",13
"BP","GO:0032970","regulation of actin filament-based process","64/2359","393/23210",0.000102779377788086,0.000790691479249524,0.000494043825657904,"Met/Rhoj/Stmn1/Bst1/Edn1/Ect2/Arhgap18/Pdpn/Mef2c/Fscn1/Cdc42ep2/Rnd1/Fgr/Il1a/Cdc42ep3/Hck/Add3/Bst2/S1pr1/Arhgap6/Lpar1/Icam1/Pde4b/Abi2/Pam/Kcne3/C9orf72/Ptger3/Vasp/Eps8/Prex1/Akap6/Hcls1/Bbs4/Rhov/Lrp1/Whamm/Csf3/Mtss1/Gsn/Dbnl/Plek/Alms1/Frmd6/Stap1/Cfl2/Lima1/Kank2/Rnd3/Ptk2b/Cit/Plekhh2/Hax1/Coro1b/Rasa1/Pycard/Pik3r1/Prkce/Nckap1/Rhog/Prkn/Fmn1/Atp1a1/Pak1",64
"BP","GO:0002701","negative regulation of production of molecular mediator of immune response","12/2359","35/23210",0.000105420711449108,0.00080600092611283,0.000503609551222865,"Slamf1/Tnf/Irak3/Hfe/Hmox1/Il10/Bcl6/Ifnb1/Fcgr2b/Parp3/Vsir/Arg1",12
"BP","GO:0032733","positive regulation of interleukin-10 production","12/2359","35/23210",0.000105420711449108,0.00080600092611283,0.000503609551222865,"Tnfsf4/Cd28/Cd274/Trem2/Nod2/Lgals9/Bcl3/Syk/Il12b/Hgf/Pycard/Irf4",12
"BP","GO:0043304","regulation of mast cell degranulation","12/2359","35/23210",0.000105420711449108,0.00080600092611283,0.000503609551222865,"Adora2b/Fgr/Il4ra/Hmox1/Syk/Stxbp1/Rac2/Cd300a/D6Wsu163e/Rabgef1/Unc13d/Lyn",12
"BP","GO:0060142","regulation of syncytium formation by plasma membrane fusion","12/2359","35/23210",0.000105420711449108,0.00080600092611283,0.000503609551222865,"Cxcl9/Cxcl10/Il1f9/Ccl8/Trem2/Stat1/Ehd1/Il4ra/Camk1/Dcstamp/Nfatc2/Capn2",12
"BP","GO:0042278","purine nucleoside metabolic process","17/2359","62/23210",0.000105439283386103,0.00080600092611283,0.000503609551222865,"Enpp4/Nt5c3/Nme3/Acpp/Gamt/Hprt/Pnp/Impdh2/Nme4/Mocs1/Ampd3/Ak3/Adal/Ak4/Nme2/Mocs2/Adk",17
"BP","GO:0000028","ribosomal small subunit assembly","9/2359","21/23210",0.00010728959162613,0.000817030611674425,0.00051050117481267,"Rpsa/Rps14/Rpl38/Rps19/Rps15/Rps28/Rps25/Pwp2/Rps10",9
"BP","GO:1901623","regulation of lymphocyte chemotaxis","9/2359","21/23210",0.00010728959162613,0.000817030611674425,0.00051050117481267,"Ccl5/Cxcl10/Cxcl13/Ccl12/Ccl4/Ccr2/Ptk2b/Slc8b1/Padi2",9
"BP","GO:1904666","regulation of ubiquitin protein ligase activity","9/2359","21/23210",0.00010728959162613,0.000817030611674425,0.00051050117481267,"Plk1/Cdc20/Fbxo5/Mad2l1/Rpl5/Mastl/Rps7/Rpl11/Rpl23",9
"BP","GO:0001660","fever generation","7/2359","13/23210",0.000109488555873649,0.000830621881634138,0.000518993340445743,"Ccl5/Ptgs2/Il1rn/Tnf/Il1a/Il1b/Ptger3",7
"BP","GO:0002756","MyD88-independent toll-like receptor signaling pathway","7/2359","13/23210",0.000109488555873649,0.000830621881634138,0.000518993340445743,"Irf7/Tlr3/Cd300lf/Ticam2/Lrrfip2/Ticam1/Prkce",7
"BP","GO:0048012","hepatocyte growth factor receptor signaling pathway","7/2359","13/23210",0.000109488555873649,0.000830621881634138,0.000518993340445743,"Met/Stmn1/Bcar1/Hgf/Ptpn1/Ptpn2/Pak1",7
"BP","GO:0015893","drug transport","39/2359","207/23210",0.000110774835099541,0.000839321672492239,0.00052442918751221,"Slc7a2/Inhba/Edn1/Slc7a11/Rgs2/Tnf/Adora2a/Arg2/Nfkbie/Stra6l/Abcg2/Entpd1/Slc25a13/Slc13a3/Folr1/Slc31a1/Slc25a22/Htr2a/Cacna1a/Folr2/Slc6a9/Abcb1a/Slc19a1/Car2/Slc25a18/Abcc3/Slc36a1/Slc1a5/Syt11/Slc11a1/Syt12/Slc16a12/Per2/Rtn4/Slc36a2/Arg1/Syt13/Psen1/Prkn",39
"BP","GO:0030218","erythrocyte differentiation","28/2359","131/23210",0.000110938188315809,0.000839502064035106,0.000524541900663033,"Isg15/Inhba/Jak2/Stat1/Zfp36l1/Epas1/Adar/Hmgb2/Ncapg2/Slc11a2/Rps14/Rps19/Hcls1/Atpif1/Hif1a/Lmo2/Stat3/Bcl6/Id2/Rps6/Acvr1b/Exoc6/Zfp36/Smap1/L3mbtl3/Ptpn2/Nfe2l1/Lyn",28
"BP","GO:0046209","nitric oxide metabolic process","20/2359","80/23210",0.000111386270933136,0.000841833927052446,0.000525998907038124,"Nos2/Ptgs2/Il6/Sod2/Slc7a2/Jak2/Tnf/Acp5/Il1b/Zc3h12a/Tspo/Ulbp1/Icam1/Tlr5/Il10/Cd36/Por/Ptk2b/Ticam1/H2-M3",20
"BP","GO:0043491","protein kinase B signaling","36/2359","186/23210",0.00011389968250178,0.000859749673689719,0.000537193113932318,"Ccl5/Il6/Lox/Sesn1/Gas6/Tnf/Cd40/Cd28/F10/Thbs1/Il1b/Zfp36l1/Ddit3/Ccl12/P2ry12/Kdr/Plk3/Src/Osm/Gcnt2/Bank1/Mtdh/Hcls1/C1qbp/C1qtnf12/Csf3/Clcf1/Hax1/Phlpp1/H2-M3/Vegfb/Mtm1/Rtn4/Mydgf/Maz/Flcn",36
"BP","GO:0045064","T-helper 2 cell differentiation","8/2359","17/23210",0.000117645331091481,0.000886910165220991,0.000554163668813718,"Il6/Batf/Tnfsf4/Irf1/Bcl3/Il4ra/Anxa1/Bcl6",8
"BP","GO:0031099","regeneration","30/2359","145/23210",0.000120008354793095,0.000903592318442129,0.000564587095667141,"Sulf2/Jak2/Plau/Lifr/Cdk1/Cebpb/Fas/Ifrd1/Cd9/Aurka/Folr1/Anxa1/Dicer1/Hmox1/Xylt1/Lrp1/Scarf1/Mtr/Ptprs/Cxcl5/Rtn4r/Hgf/Naca/Bcl9/Epha4/Neo1/Serpine1/Rtn4/Ninj1/Cdkn1a",30
"BP","GO:0071375","cellular response to peptide hormone stimulus","44/2359","244/23210",0.000120877877901562,0.000909001641819743,0.000567966976297995,"Socs3/Jak2/Socs1/Il1b/Stat1/Zfp36l1/Tbc1d4/Agtrap/Pparg/Lpin1/Irf1/Pde3b/Sh2b2/Src/Myo5a/Nr4a3/Socs2/Bcar1/Enpp1/C1qtnf12/Nucks1/Ptpra/Nr4a2/Dennd4c/Sorbs1/Sgk1/Cdk4/Stat3/Uchl3/H2afz/Car2/Nr4a1/Lpl/Pid1/Akt3/Ptpn1/Cdk2/Cpeb1/Pik3r1/Ptpn2/Zbtb7b/Kat2b/Pak1/C2cd5",44
"BP","GO:0000209","protein polyubiquitination","37/2359","194/23210",0.000126496700232237,0.000948882978300673,0.000592885833481191,"Ube2c/Rnf144b/Wwp1/Parp10/Tnfaip3/Peli1/Birc3/Rnf19b/Traf2/March1/Nod2/Dtl/Smurf1/Rffl/Skp2/Trim21/Ptpn22/Dtx3l/Rnf180/Ube2t/Trim6/Rnf26/Rnf31/Prpf19/Klhl3/Bard1/Peli2/Anapc13/Klhl42/Traf6/Syvn1/Rnf14/Nfe2l1/Ube2e2/Prkn/Birc2/Anapc11",37
"BP","GO:0009108","coenzyme biosynthetic process","37/2359","194/23210",0.000126496700232237,0.000948882978300673,0.000592885833481191,"Acsl1/Nupr1/Ier3/Gch1/Myc/Coq8a/Tpk1/Pdxk/Mthfd1/Slc2a6/Hk2/Htr2a/Idh2/Acat1/Eno2/Prkag2/Pank1/Nampt/Kmo/Qdpr/Mocs1/Hif1a/Mat2a/Pank3/Stat3/Coq10b/Eif6/Mocs2/Prxl2c/Hk1/Pgk1/Tpi1/Khk/Rfk/Pdk1/Psen1/Pgam1",37
