"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0046599","regulation of centriole replication","7/2780","22/23210",0.0117099403756493,0.0382507939514089,0.0234801542077981,"Stil/Trim37/Npm1/Alms1/Chmp2a/Cep192/Spice1",7
"BP","GO:0071800","podosome assembly","7/2780","22/23210",0.0117099403756493,0.0382507939514089,0.0234801542077981,"Hck/Fscn1/Tnf/Src/Dbnl/Gsn/Kif9",7
"BP","GO:0101023","vascular endothelial cell proliferation","7/2780","22/23210",0.0117099403756493,0.0382507939514089,0.0234801542077981,"Mef2c/Ccl12/Fgfr1/Pparg/Itga4/Stat3/Sirt6",7
"BP","GO:1905562","regulation of vascular endothelial cell proliferation","7/2780","22/23210",0.0117099403756493,0.0382507939514089,0.0234801542077981,"Mef2c/Ccl12/Fgfr1/Pparg/Itga4/Stat3/Sirt6",7
"BP","GO:2000353","positive regulation of endothelial cell apoptotic process","7/2780","22/23210",0.0117099403756493,0.0382507939514089,0.0234801542077981,"Cd40/Ccl12/Thbs1/Pdcd4/Itga4/Col18a1/H2-M3",7
"BP","GO:0043112","receptor metabolic process","36/2780","205/23210",0.0118188987518813,0.0385859750336663,0.0236859042769062,"Jak2/Tfrc/Cd9/Psen2/Il10/Smurf1/Ptpn1/Edn1/Syk/Pparg/Dtx3l/Ramp1/Hif1a/Tbc1d5/Tnf/Ap1ar/Dab2/Adm/Gtf2h2/Syne1/Arap1/Ulk1/Cd36/Psen1/Plcg2/Fmr1/Vegfa/Synj1/Grb2/Napb/Nr1d1/Ezr/Fnta/Agrn/Hdac2/Atxn2",36
"BP","GO:0006476","protein deacetylation","19/2780","92/23210",0.0119237000462144,0.0389072316591181,0.023883106853027,"Pml/Hdac7/Lpin1/Bcl6/Rest/Per1/Msl3/Jdp2/Tbl1xr1/Sphk2/Hdac10/Phb/Znhit1/Vegfa/Sirt6/Fnta/Sfpq/Hdac2/Zbtb7b",19
"BP","GO:0006778","porphyrin-containing compound metabolic process","10/2780","38/23210",0.0119608714535733,0.0389449049631881,0.0239062325165153,"Slc11a2/Fxn/Hmox1/Alas1/Atpif1/Abcb6/Hebp1/Cpox/Blvrb/Snx3",10
"BP","GO:0007099","centriole replication","10/2780","38/23210",0.0119608714535733,0.0389449049631881,0.0239062325165153,"Stil/Trim37/Npm1/Alms1/Cdk2/Chmp2a/Cep152/Cep72/Cep192/Spice1",10
"BP","GO:0046006","regulation of activated T cell proliferation","10/2780","38/23210",0.0119608714535733,0.0389449049631881,0.0239062325165153,"Slamf1/Cd274/Il18/Casp3/Tnfsf4/Cd86/Arg1/Il12rb1/Tnfsf9/Il12b",10
"BP","GO:1900026","positive regulation of substrate adhesion-dependent cell spreading","10/2780","38/23210",0.0119608714535733,0.0389449049631881,0.0239062325165153,"Cass4/Dock1/C1qbp/Prex1/Dab2/Nedd9/S100a10/Net1/Triobp/Unc13d",10
"BP","GO:0030278","regulation of ossification","40/2780","233/23210",0.012049892041408,0.0392137546679438,0.0240712652354284,"Isg15/Il6/Rsad2/Cebpb/Fbxo5/Tmem64/Mef2c/Suv39h1/S1pr1/Adrb2/Fgfr1/Ifi204/Lmna/Smurf1/Egr2/Zbtb16/P2ry2/Fam20c/Smad6/Hdac7/Rest/Ptk2b/Bcl2/Id2/Lrp5/Hif1a/Kremen1/Tnf/Riox1/Srgn/Enpp1/Csf1/Cd276/Cdk6/Notch1/Id3/Vegfa/Gja1/Lrp6/Suco",40
"BP","GO:0000956","nuclear-transcribed mRNA catabolic process","21/2780","105/23210",0.0122328449696518,0.0397453044203704,0.0243975557216324,"Zc3h12a/Nanos1/Helz2/Exosc8/Tent4a/Mlh1/Eif3e/Exosc5/Atm/Parn/Zfp36/Mrto4/Eif4a3/Exosc7/Smg7/Smg9/Zfp36l1/Dcp1a/Thrap3/Lsm4/Ssb",21
"BP","GO:0034766","negative regulation of ion transmembrane transport","21/2780","105/23210",0.0122328449696518,0.0397453044203704,0.0243975557216324,"Gpr35/Rgs2/Tlr9/Thbs1/Pkd2/Gsto1/Gem/Slc9a3r1/Slc30a1/Tnf/Kcne3/Atp7a/Fmr1/Ywhaq/Grk6/Prkce/Ppif/Park7/Akt1/Agrn/Crbn",21
"BP","GO:0048024","regulation of mRNA splicing, via spliceosome","21/2780","105/23210",0.0122328449696518,0.0397453044203704,0.0243975557216324,"Prdx6/C1qbp/Npm1/Rest/Snw1/Mbnl1/Srsf7/Prpf19/Hnrnpa2b1/Celf2/Eif4a3/Fmr1/Thrap3/Tra2b/Rnf219/Srsf6/Srek1/Rbm25/Srsf3/Srsf1/Srsf10",21
"BP","GO:0046425","regulation of JAK-STAT cascade","30/2780","165/23210",0.012757599926806,0.0414281249759902,0.0254305509112277,"Ccl5/Socs3/Il6/Socs1/Jak2/Cd40/Parp14/Parp9/Bcl3/Clcf1/Irf1/Il18/Il10/Il15/Arl2bp/Osm/Ptk2b/Il12a/Hcls1/Tnf/Cd300a/Pecam1/Vhl/Elp2/Notch1/Suz12/Cxcl5/Il12b/Hdac2/Lyn",30
"BP","GO:0043044","ATP-dependent chromatin remodeling","11/2780","44/23210",0.0127724124283059,0.0414319611268259,0.0254329057228245,"Oip5/Anp32e/Mis18a/Ptma/Smarcc1/Pbrm1/Spty2d1/Smarca2/Cenpp/Znhit1/Tnp2",11
"BP","GO:0061098","positive regulation of protein tyrosine kinase activity","11/2780","44/23210",0.0127724124283059,0.0414319611268259,0.0254329057228245,"Fcgr1/Adra1a/Cass4/Gas6/Gprc5b/Ptpn1/Stap1/Ncapg2/Pdgfb/Nedd9/Agrn",11
"BP","GO:0016054","organic acid catabolic process","37/2780","213/23210",0.0127901733254926,0.0414393931383609,0.025437467844519,"Nos2/Arg2/Shmt2/Hadh/Acot2/Gcsh/Echdc1/Hdc/Adhfe1/Ppat/Npl/Gls/Qdpr/Lpin1/Gstz1/Asrgl1/Csad/Fah/Phyh/Cd44/Arg1/Gusb/Oat/Acat1/Got2/Lpin2/Lipe/Hsd17b4/Acaa1a/Cemip2/Acadm/4930438A08Rik/Ehhadh/Akt1/Etfa/Decr1/Acsf3",37
"BP","GO:0046395","carboxylic acid catabolic process","37/2780","213/23210",0.0127901733254926,0.0414393931383609,0.025437467844519,"Nos2/Arg2/Shmt2/Hadh/Acot2/Gcsh/Echdc1/Hdc/Adhfe1/Ppat/Npl/Gls/Qdpr/Lpin1/Gstz1/Asrgl1/Csad/Fah/Phyh/Cd44/Arg1/Gusb/Oat/Acat1/Got2/Lpin2/Lipe/Hsd17b4/Acaa1a/Cemip2/Acadm/4930438A08Rik/Ehhadh/Akt1/Etfa/Decr1/Acsf3",37
"BP","GO:0062014","negative regulation of small molecule metabolic process","20/2780","99/23210",0.0127951539596485,0.0414393931383609,0.025437467844519,"Il6/Nupr1/Tspo/Wdtc1/Ier3/Sik1/Dgat2/Rest/C1qtnf12/Stat3/Brca1/Myog/Entpd1/Fam3a/Sirt6/Ppif/Erlin2/Fam3c/Pde2a/Akt1",20
"BP","GO:0022898","regulation of transmembrane transporter activity","44/2780","262/23210",0.0128288019578846,0.0415262444632484,0.0254907813130996,"Gpr35/Mef2c/Abcb1a/Trem2/Pde4b/Wnk2/Tlr9/Adrb2/Pkd2/Cacna1d/Gsto1/Gem/Slc9a3r1/Ifngr2/Alox5/Cacnb1/Nlgn2/Slc25a4/Ptk2b/Glrx/Bcl2/Myo5a/Fxyd2/Ccl2/Sphk2/Kcne3/Anxa3/Atp7a/Cacna1a/Ptpn3/Atp1b3/Amigo1/Plcg2/Fmr1/Grk6/Gja1/Phb2/Ptafr/Ppif/Kcnc2/Gpd1l/Fkbp1a/Park7/Agrn",44
"BP","GO:0010507","negative regulation of autophagy","16/2780","74/23210",0.0130781223381034,0.0423107534291274,0.0259723501798697,"Nupr1/Tnfaip3/Adra1a/Tspo/Trem2/Il10/Bcl2/Hmox1/Smcr8/Ptpn22/Stat3/Chmp4b/Lars/Nampt/Akt1/Mcl1",16
"BP","GO:0042742","defense response to bacterium","67/2780","428/23210",0.0131657686705728,0.0425716530576659,0.0261325027643788,"Nos2/Lcn2/Hp/Gbp2/Isg15/Gbp3/Iigp1/Gbp7/Acp5/Cebpb/Gbp11/Arg2/Nod1/Havcr2/Fcgr1/Irgm2/Plac8/H2bc12/Gbp9/H2bc8/Clec4e/H2bc7/Trem2/Bcl3/Hck/Rnase6/Tlr9/Fgr/Tlr5/Lgals9/Nod2/H2bc13/Il10/Syk/Tlr4/H2-T23/Serpinb9/Mapkbp1/Naip2/Lyzl4/Lta/Slamf8/Hmgb2/Tbk1/Tnf/Rag2/Rab34/Anxa3/Ppp1r11/Trem3/Myd88/H2-M3/Rpl39/Cd36/Gsdmd/Stab1/H2bc21/Pld1/Spn/Serpine1/Il27ra/Cxcl5/Il12b/Aicda/Irf8/Rps19/2610528A11Rik",67
"BP","GO:0030832","regulation of actin filament length","32/2780","179/23210",0.0131773613275251,0.0425864856512626,0.0261416077148641,"Cdc42ep3/Cdc42ep2/Abi2/Add3/Whamm/Arhgap18/Baiap2/Bbs4/Cit/Icam1/Prex1/Ptk2b/Hcls1/Ap1ar/Jmy/Abitram/Csf3/Nck2/Swap70/Snx9/Pecam1/Dbnl/Trim27/Prkce/Eps8/Grb2/Gsn/Vasp/Tmod1/Coro1b/Plekhg2/Rdx",32
"BP","GO:0040001","establishment of mitotic spindle localization","9/2780","33/23210",0.0132072763808954,0.0426378295907929,0.0261731250637416,"Plk1/Nusap1/Ndc80/Mad2l1/Nde1/Cenpa/Mcph1/Misp/Eya1",9
"BP","GO:0090218","positive regulation of lipid kinase activity","9/2780","33/23210",0.0132072763808954,0.0426378295907929,0.0261731250637416,"Fgr/Nod2/Ptk2b/Vav2/Pdgfb/Src/Vav3/Dgkz/Lyn",9
"BP","GO:0010761","fibroblast migration","12/2780","50/23210",0.0132450445692862,0.0426691181434505,0.0261923314635427,"Rffl/Thbs1/Fgfr1/Arid5b/Pml/Acta2/Rcc2/Tns1/Prkce/Pak1/Gna12/Akt1",12
"BP","GO:0045124","regulation of bone resorption","12/2780","50/23210",0.0132450445692862,0.0426691181434505,0.0261923314635427,"Cd38/Il6/Fcgr4/Tfrc/Tmem64/S1pr1/Trf/Syk/Dcstamp/Ppargc1b/Vegfa/Lrp6",12
"BP","GO:1902373","negative regulation of mRNA catabolic process","12/2780","50/23210",0.0132450445692862,0.0426691181434505,0.0261923314635427,"Tent4a/Tent5c/Dhx9/Syncrip/Hnrnpa0/Zfp36/Myd88/Dicer1/Fmr1/Vegfa/Thrap3/Ybx1",12
"BP","GO:1902930","regulation of alcohol biosynthetic process","12/2780","50/23210",0.0132450445692862,0.0426691181434505,0.0261923314635427,"Scap/Il1b/Rest/Ptk2b/P2ry1/Dhcr7/Tnf/Dab2/Por/Fdps/Ptafr/Erlin2",12
"BP","GO:0006513","protein monoubiquitination","15/2780","68/23210",0.0133287130017822,0.0428880951591916,0.026326749957028,"Trim37/Ddb1/Trim25/Ube2t/Rad18/Dtx3l/Dtl/Pcgf6/Trim21/Fancm/Huwe1/Uhrf1/Pef1/Kdm2b/Rnf2",15
"BP","GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","15/2780","68/23210",0.0133287130017822,0.0428880951591916,0.026326749957028,"Bub1/Nupr1/Plagl2/Slc9a3r1/S100a8/Ddit3/Skil/Nck2/Rpl11/Pias4/S100a9/Fis1/Sfpq/Park7/Mcl1",15
"BP","GO:0036473","cell death in response to oxidative stress","19/2780","93/23210",0.0133482934760965,0.0428880951591916,0.026326749957028,"Sod2/Met/Jak2/Slc7a11/Hgf/Melk/Pml/Il10/Tlr4/Rest/Glrx/Bcl2/Hif1a/Nr4a3/Pdk1/Sfpq/Stk26/Park7/Mcl1",19
"BP","GO:0051817","modification of morphology or physiology of other organism involved in symbiotic interaction","19/2780","93/23210",0.0133482934760965,0.0428880951591916,0.026326749957028,"Ccl5/Zc3h12a/Tnip1/Nucks1/Myc/Napepld/Serpinb9/Rest/Cav2/Snw1/Igf2r/Arg1/Trem3/Smc3/Tbc1d20/Ccl4/Zfp72/Fmr1/Cxcl5",19
"BP","GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process","19/2780","93/23210",0.0133482934760965,0.0428880951591916,0.026326749957028,"Plk1/Hspa1a/Psen2/Rnf19b/Aurka/Smurf1/Ptk2b/Rnf144b/Psmd10/Rnf180/Dab2/Psen1/Bbs7/Plk3/Ccdc22/Hspbp1/Ube2v2/Akt1/Gclc",19
"BP","GO:0051196","regulation of coenzyme metabolic process","13/2780","56/23210",0.0134559911839715,0.0432025857408978,0.0265197992141164,"Nupr1/Myc/Ier3/Me1/Pdk3/Slc2a6/Hif1a/Stat3/Psen1/Myog/Pdk1/Prkag2/Sirt6",13
"BP","GO:0015800","acidic amino acid transport","14/2780","62/23210",0.0134674946502716,0.0432025857408978,0.0265197992141164,"Adora2a/Il1rn/Slc7a11/Slc25a13/Slc13a3/Il1b/Lrrc8d/Apba1/Sept2/Tnf/Slc25a22/Psen1/Lrrc8c/Pak1",14
"BP","GO:0070988","demethylation","14/2780","62/23210",0.0134674946502716,0.0432025857408978,0.0265197992141164,"Usp9x/Kdm6b/Kdm5b/Riox1/Jmjd1c/Por/Apobec3/Kdm2b/Mmachc/Aicda/Otud4/Alkbh5/Trim28/Kdm7a",14
"BP","GO:0032091","negative regulation of protein binding","21/2780","106/23210",0.0135807216845109,0.0435428307595684,0.0267286577679275,"Met/Stmn1/Ifit2/Aurkb/Psen2/Myc/Adrb2/Aurka/Il10/Styx/Itga4/Camk1/Dab2/Pdgfb/Mecp2/Ripor2/Mitd1/Ddx11/Park7/Akt1/Pin1",21
"BP","GO:0015893","drug transport","36/2780","207/23210",0.0136670642248588,0.0437216923184109,0.0268384514885181,"Slc7a2/Adora2a/Rgs2/Arg2/Slc1a5/Slc7a11/Abcb1a/Slc19a1/Slc25a13/Slc13a3/Nfkbie/Slc31a1/Inhba/Edn1/Sfxn1/Slc7a1/Abcg2/Stra6l/Slc36a1/Sept2/Tnf/Arg1/Abcc3/Slc25a22/Cacna1a/Psen1/Entpd1/Rtn4/Slc25a24/Gja1/Folr1/Slc25a15/Folr2/Tor1a/Park7/Slc25a14",36
"BP","GO:0043484","regulation of RNA splicing","26/2780","139/23210",0.0137472764354936,0.0437216923184109,0.0268384514885181,"Prdx6/C1qbp/Npm1/Rest/Snw1/Mbnl1/Srsf7/Setx/Prpf19/Rps13/Hnrnpa2b1/Celf2/Eif4a3/Clk3/Fmr1/Thrap3/Pik3r1/Tra2b/Rnf219/Srsf6/Srek1/Rbm25/Srsf3/Clk4/Srsf1/Srsf10",26
"BP","GO:0003093","regulation of glomerular filtration","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Gas6/Emp2/Pdgfb/Gja1/Ptpro",5
"BP","GO:0006862","nucleotide transport","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Slc25a4/Slc25a23/Slc25a24/Gja1/Slc25a33",5
"BP","GO:0018216","peptidyl-arginine methylation","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Prmt7/Prmt3/Prmt9/Prmt1/Ndufaf7",5
"BP","GO:0032060","bleb assembly","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Anln/Lpar1/Prdx6/Emp1/Emp2",5
"BP","GO:0035435","phosphate ion transmembrane transport","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Slc20a1/Slc25a3/Slc20a2/Slc37a2/Slc25a14",5
"BP","GO:0042761","very long-chain fatty acid biosynthetic process","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Hacd1/Elovl6/Hacd2/Elovl5/Elovl7",5
"BP","GO:0043558","regulation of translational initiation in response to stress","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Ppp1r15a/Npm1/Ppp1r15b/Nck2/Impact",5
"BP","GO:0045820","negative regulation of glycolytic process","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Nupr1/Ier3/Stat3/Myog/Sirt6",5
"BP","GO:0046606","negative regulation of centrosome cycle","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Nek2/Trim37/Tmem67/Npm1/Chmp2a",5
"BP","GO:0048012","hepatocyte growth factor receptor signaling pathway","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Met/Stmn1/Hgf/Ptpn1/Pak1",5
"BP","GO:0050711","negative regulation of interleukin-1 secretion","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Zc3h12a/Tnfaip3/Gas6/Pml/Serpinb1a",5
"BP","GO:0051315","attachment of mitotic spindle microtubules to kinetochore","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Kif2c/Nuf2/Ndc80/Cenpe/Cenpc1",5
"BP","GO:0051974","negative regulation of telomerase activity","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Pml/Pparg/Src/Parp3/Terf1",5
"BP","GO:0052646","alditol phosphate metabolic process","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Gpd2/Slc37a2/Acp6/Gpd1l/Gk",5
"BP","GO:0061418","regulation of transcription from RNA polymerase II promoter in response to hypoxia","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Hif1a/Vhl/Notch1/Cited2/Vegfa",5
"BP","GO:0071295","cellular response to vitamin","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Gas6/Pim1/Snw1/Folr1/Kank2",5
"BP","GO:0072425","signal transduction involved in G2 DNA damage checkpoint","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Plk1/Chek1/Dtl/Brca1/Atm",5
"BP","GO:1902170","cellular response to reactive nitrogen species","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Traf2/Thbs1/Cflar/Mtr/Kcnc2",5
"BP","GO:1904925","positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Vps13c/Smurf1/Atpif1/Hk2/Mul1",5
"BP","GO:1905666","regulation of protein localization to endosome","5/2780","13/23210",0.0137947369413904,0.0437216923184109,0.0268384514885181,"Rock2/Dtx3l/Vegfa/Ezr/Rdx",5
"BP","GO:0034332","adherens junction organization","24/2780","126/23210",0.0140960590646712,0.0446534356717749,0.0274103998158357,"Mmp14/Abi2/Kdr/Actn1/Lrp1/Whamm/Arhgap6/Ptk2b/Dusp22/Bcl2/Rcc2/Vcl/Tbcd/Acvrl1/Src/Dusp3/Kifc3/Vegfa/Mtss1/S100a10/Cdh18/Rdx/Slk/Clasp2",24
"BP","GO:0110020","regulation of actomyosin structure organization","20/2780","100/23210",0.0142431720070557,0.0450959597035894,0.0276820420860814,"Met/Stmn1/Ect2/Lpar1/Mef2c/Rock2/S1pr1/Arhgap6/Bbs4/Edn1/Tgfbr1/Alms1/Arap1/Pik3r1/Pak1/Kank2/S100a10/Clasp2/Hdac2/Wnt11",20
"BP","GO:0010458","exit from mitosis","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Ube2c/Birc5/Cdca5/Chmp2a/Chmp4b/Eps8/Phb2/Clasp2",8
"BP","GO:0031063","regulation of histone deacetylation","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Pml/Lpin1/Bcl6/Jdp2/Sphk2/Znhit1/Vegfa/Zbtb7b",8
"BP","GO:0035335","peptidyl-tyrosine dephosphorylation","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Ptpn1/Dusp22/Ptprs/Dusp6/Dusp3/Eya1/Ptpro/Dusp1",8
"BP","GO:0042226","interleukin-6 biosynthetic process","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Cebpb/Tlr1/Syk/Tlr4/Il1b/Tnf/Stat3/Ptafr",8
"BP","GO:0044788","modulation by host of viral process","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Zc3h12a/Nucks1/Cav2/Igf2r/Smc3/Tbc1d20/Zfp72/Fmr1",8
"BP","GO:0070198","protein localization to chromosome, telomeric region","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Brca2/Pml/Cct2/Cct5/Cct4/Atrx/Terf1/Atr",8
"BP","GO:1900745","positive regulation of p38MAPK cascade","8/2780","28/23210",0.0143344210620636,0.0452200029249011,0.0277581857072709,"Met/Zc3h12a/Gadd45b/Gadd45g/Il1b/Prmt1/Vegfa/Sash1",8
"BP","GO:0006473","protein acetylation","33/2780","187/23210",0.0143886343340028,0.0452873668474298,0.0277995368826484,"Nupr1/Esco2/Nat9/Brca2/Chek1/Eid1/Camk1/Per1/Msl3/Naa40/Mettl8/Naa10/Atg5/Wdr5/Arid5a/Naa50/Sphk2/Brca1/Mecp2/Jade1/Por/Noc2l/Sgf29/Rps6ka5/Naa15/Taf7/Taf9b/Park7/Ehhadh/Crtc2/Hdac2/Kansl3/Trim16",33
"BP","GO:0006826","iron ion transport","10/2780","39/23210",0.0144004737812275,0.0452873668474298,0.0277995368826484,"Cp/Tfrc/Trf/Sfxn1/Slc11a2/Slc25a37/Atp7a/Myo1b/Nectin1/Snx3",10
"BP","GO:0006998","nuclear envelope organization","10/2780","39/23210",0.0144004737812275,0.0452873668474298,0.0277995368826484,"Plk1/Parp11/Lmna/Nup155/Sun2/Lemd2/Chmp2a/Chmp4b/Tor1aip1/Tor1a",10
"BP","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","10/2780","39/23210",0.0144004737812275,0.0452873668474298,0.0277995368826484,"Fgr/Nod2/Ptk2b/Vav2/Pdgfb/Src/Vav3/Pik3r1/Lyn/Pik3r5",10
"BP","GO:0098534","centriole assembly","10/2780","39/23210",0.0144004737812275,0.0452873668474298,0.0277995368826484,"Stil/Trim37/Npm1/Alms1/Cdk2/Chmp2a/Cep152/Cep72/Cep192/Spice1",10
"BP","GO:1900087","positive regulation of G1/S transition of mitotic cell cycle","10/2780","39/23210",0.0144004737812275,0.0452873668474298,0.0277995368826484,"Dbf4/Anxa1/Cdc45/Ddx3x/Rptor/Mtbp/Anp32b/Larp7/Rdx/Akt1",10
"BP","GO:0001837","epithelial to mesenchymal transition","25/2780","133/23210",0.0145844024650035,0.0458420799300704,0.0281400461211764,"Il6/Pdpn/Pdcd4/Il1b/Tgfbr1/Fam83d/Akna/Hif1a/Dab2/Gcnt2/Pef1/Glipr2/Loxl3/Ezh2/Notch1/Rtn4/Vegfa/Gja1/Hnrnpab/Lrp6/Trim28/Clasp2/Hdac2/Wnt11/Bambi",25
"BP","GO:0071559","response to transforming growth factor beta","36/2780","208/23210",0.0146755033653224,0.0461045917094547,0.0283011883204504,"Lox/Hpgd/Mef2c/Rock2/Tdgf1/Thbs1/Runx3/Pml/Smurf1/Smad6/Usp9x/Tgfbr1/Htra1/Itgb5/Cav2/Snw1/Zyx/Dusp22/Chst11/Ccl2/Fos/Dab2/Cflar/Skil/Gcnt2/Acvrl1/Src/Itga8/Cited2/Apaf1/Serpine1/Zfp36l1/Dcp1a/Folr1/Bambi/Pin1",36
"BP","GO:0031214","biomineral tissue development","29/2780","160/23210",0.0147448000101951,0.0462983673873843,0.0284201370357447,"Ptgs2/Isg15/Lox/Cebpb/Fbxo5/Mef2c/Suv39h1/Hacd1/Gas6/S1pr1/Fgr/Adrb2/Sbno2/Fam20c/Slc20a1/Ptk2b/Snx10/Hif1a/Srgn/Enpp1/Dicer1/Cd276/Notch1/Nectin1/Gja1/Klf10/Mtss1/Amtn/Wnt11",29
"BP","GO:0046626","regulation of insulin receptor signaling pathway","16/2780","75/23210",0.0148268979279023,0.0465321179678463,0.0285636242449875,"Socs3/Socs1/Nucks1/Ptpn1/Il1b/C1qtnf12/Cdk4/Enpp1/Src/Ankrd26/Opa1/Pik3r1/Pak1/Ybx1/Zbtb7b/Ptpre",16
"BP","GO:1902882","regulation of response to oxidative stress","19/2780","94/23210",0.0149038062841929,0.0467204708984944,0.0286792442204245,"Sod2/Met/Sesn1/Slc7a11/Gch1/Hgf/Il10/Tlr4/Rest/Glrx/Hif1a/Nr4a3/Tnf/Mctp1/Cd36/Sfpq/Stk26/Park7/Mcl1",19
"BP","GO:0008584","male gonad development","23/2780","120/23210",0.0149099709727059,0.0467204708984944,0.0286792442204245,"Aspm/Nupr1/Insl6/Abcb1a/Kdr/Arid5b/Inhba/Il1a/Tgfbr1/Icam1/Brip1/Ybx3/Bcl2/Kif18a/Hmgb2/Atrx/Jmjd1c/Tbc1d20/Cited2/Hsd17b4/Gja1/Fanca/Hoxa11",23
"BP","GO:0044070","regulation of anion transport","23/2780","120/23210",0.0149099709727059,0.0467204708984944,0.0286792442204245,"Fabp3/Cebpb/Adora2a/Rgs2/Il1rn/Arg2/Abcb1a/Hrh2/Thbs1/Abcb4/Fgfr1/Edn1/P2ry2/Syk/Il1a/Il1b/Sept2/Tnf/Arg1/Psen1/Grk6/Ptafr/Akt1",23
"BP","GO:0006909","phagocytosis","54/2780","336/23210",0.0149674773766451,0.0468765043650828,0.0287750249736745,"Marco/C3/Met/Rab20/Slamf1/Il15ra/Cd300lf/Mex3b/Fcgr1/Xkr8/Gas6/Dock1/Fcgr2b/Trem2/Pros1/Hck/Siglece/Itgal/Lrp1/Fgr/Thbs1/Treml4/Nod2/Anxa1/Tgm2/Syk/Tlr4/Il1b/Pparg/Il15/Stap1/Ticam2/Atg5/Elmo1/Tnf/Ccl2/Cd300a/Cd302/Vav1/Rab34/Anxa3/Ccr2/Vamp7/Myd88/Mertk/Pecam1/Cd36/Colec12/Tm9sf4/Gsn/Il2rg/Irf8/Snx3/Unc13d",54
"BP","GO:0010464","regulation of mesenchymal cell proliferation","11/2780","45/23210",0.0151215518376318,0.0470130865936075,0.0288588656330835,"Kdr/Myc/Fgfr1/Lmna/Lrp5/Syne1/Arhgap5/Vegfa/Hmgb1/Lrp6/Wnt11",11
"BP","GO:0031952","regulation of protein autophosphorylation","11/2780","45/23210",0.0151215518376318,0.0470130865936075,0.0288588656330835,"Syk/Rad50/Pdgfb/Enpp1/Src/Mre11a/Impact/Mvp/Vegfa/Eef2k/Ctnnd1",11
"BP","GO:0061647","histone H3-K9 modification","11/2780","45/23210",0.0151215518376318,0.0470130865936075,0.0288588656330835,"Suv39h1/Lmna/Chek1/Jarid2/Rif1/Atrx/Sphk2/Brca1/Mecp2/Setdb1/Crtc2",11
"BP","GO:0001911","negative regulation of leukocyte mediated cytotoxicity","7/2780","23/23210",0.0151281168940348,0.0470130865936075,0.0288588656330835,"Havcr2/Lgals9/Tap1/H2-T23/Serpinb9/Clec2d/H2-M3",7
"BP","GO:0002719","negative regulation of cytokine production involved in immune response","7/2780","23/23210",0.0151281168940348,0.0470130865936075,0.0288588656330835,"Slamf1/Irak3/Il10/Bcl6/Hmox1/Tnf/Arg1",7
"BP","GO:0006144","purine nucleobase metabolic process","7/2780","23/23210",0.0151281168940348,0.0470130865936075,0.0288588656330835,"Prps1/Mthfd1/Hprt/Gart/Acpp/Gmpr/Aox1",7
"BP","GO:0031954","positive regulation of protein autophosphorylation","7/2780","23/23210",0.0151281168940348,0.0470130865936075,0.0288588656330835,"Syk/Rad50/Pdgfb/Src/Mre11a/Vegfa/Ctnnd1",7
"BP","GO:0039528","cytoplasmic pattern recognition receptor signaling pathway in response to virus","7/2780","23/23210",0.0151281168940348,0.0470130865936075,0.0288588656330835,"Ddx58/Ddx60/Dhx58/Ifih1/C1qbp/Riok3/Tmem173",7
